id,name,keywords
1421,Beige wrap Crop top,"['women', 'lady', 'girl', 'clothing', 'dress', 'dresses', 'wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'bold', 'goofy', 'print', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'crepe', 'textured ', '3/4th sleeves ', 'front ', 'front button', 'v neck', 'v', 'mezenor ', 'crop']"
142e,Halter Neck Shirt,"['women', 'lady', 'girl', 'dress', 'clothing', 'top', 'tops', 'dresses', 'wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'shirt', 'cotton', 'floral ', 'halter neck', 'shirt collar', 'sleeveless', 'front button', 'purple', 'mezenor ']"
143b,Black Cargo Pocket Skirt,"['women', 'lady', 'girl', 'clothing', 'dress', 'dresses', 'wear', 'function', 'school', 'college', 'party', 'office', 'meeting', 'meetings', 'presentation', 'shaadi', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'length', 'waist', 'rise', 'fit', 'pattern', 'colour', 'color', 'crepe', 'mini ', 'mini skirt', 'solid', 'textured ', 'side pockets', 'front button', 'skirt', 'black skirt', 'skirt', 'mezenor ']"
1448,Yellow Button-down Dress,"['women', 'lady', 'girl', 'clothing', 'dress', 'dresses', 'wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'bold', 'goofy', 'print', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'crepe', 'flare', 'straight', 'yellow', 'cotton', 'front button', 'sweetheart ', 'mezenor ']"
1455,Black Halter Neck Dress,"['women', 'lady', 'girl', 'clothing', 'dress', 'dresses', 'wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'bold', 'goofy', 'print', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'mezenor ']"
1462,White Off Shoulder Crop Top,"['women', 'lady', 'girl', 'dress', 'clothing', 'top', 'tops', 'dresses', 'wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'georgette ', 'solid', 'off shoulder', 'puff sleeves ', 'cotton', 'bodycon', 'side zip', 'white', 'mezenor ']"
146f,Mint Green Wrap Dress,"['women', 'lady', 'girl', 'clothing', 'dress', 'dresses', 'wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'bold', 'goofy', 'print', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'green', 'green', 'mini', 'short ', 'crepe', 'solid', 'puff', 'mezenor ']"
147e,Old Rose Pink Wrap Dress,"['women', 'lady', 'girl', 'clothing', 'dress', 'dresses', 'wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'bold', 'goofy', 'print', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'pink', 'red', 'crepe ', 'solid', 'sweetheart ', 'sweetheart neck', 'puff ', 'bodycon\\', 'mini', 'mezenor ']"
148b,Kiss Me Pink- Liquid Lip Color & Lip Liner,"['women', 'lady', 'girl', 'girls', 'make', 'up', 'makeup', 'wear', 'school', 'college', 'party', 'office', 'meeting', 'meetings', 'shaadi', 'trip', 'travel', 'function', 'long', 'lasting', 'trendy', 'quirky', 'stylish', 'outdoor', 'event', 'design', 'casusal', 'semi', 'formal', 'type', 'colour', 'color', 'family', 'shade', 'name', 'formulation', 'finish', 'features', 'feature', 'natural', 'cosmetic', 'cosmetics', 'product', 'products', 'india', 'star', 'struck', 'starstruck', 'by', 'sunny', 'leone', 'sl', 'kiss', 'me', 'pink', 'liquid', '&', 'lip', 'liner']"
148e,Peach Button-down Dress,"['women', 'lady', 'girl', 'clothing', 'dress', 'dresses', 'wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'bold', 'goofy', 'print', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'ruby cotton', 'cotton', 'solid', 'v neck', 'flare', 'flare sleeve', 'a- line', 'front button', 'casual', 'peach ', 'mezenor ']"
149b,White Floral Ruffle Dress,"['women', 'lady', 'girl', 'clothing', 'dress', 'dresses', 'wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'bold', 'goofy', 'print', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'georgette ', 'floral ', 'tie up', 'straps ', 'cotton', 'flare ', 'side zip', 'mezenor ']"
14a8,Puff Sleeve Shirt,"['women', 'lady', 'girl', 'dress', 'clothing', 'top', 'tops', 'dresses', 'wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'beige', 'shirt', 'crepe', 'collar', 'collar shirt', 'puff sleeves', 'puff', 'puffed', 'front button', 'mezenor ', 'crop']"
14b5,Floral Corset Top,"['women', 'lady', 'girl', 'dress', 'clothing', 'top', 'tops', 'dresses', 'wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'goofy', 'print', 'bold', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'green', 'georgette ', 'floral print ', 'floral ', 'u - neck', 'cotton', 'sleeveless ', 'mezenor ', 'crop']"
14c2,Brown Off shoulder Maxi dress,"['women', 'lady', 'girl', 'clothing', 'dress', 'dresses', 'wear', 'function', 'school', 'college', 'party', 'office', 'trip', 'travel', 'comfort', 'soft', 'trendy', 'quirky', 'stylish', 'bold', 'goofy', 'print', 'outdoor', 'event', 'design', 'graphic', 'plain', 'casual', 'semi', 'formal', 'fabric', 'pattern', 'brown', 'maxi', 'off shoulder ', 'geometrical ', 'mezenor  ', 'flared', 'smocking ', 'mezenor ']"
14d0,Sugar Plum- Intense Matte Lip color & Lip Liner,"['women', 'lady', 'girl', 'girls', 'make', 'up', 'makeup', 'wear', 'school', 'college', 'party', 'office', 'meeting', 'meetings', 'shaadi', 'trip', 'travel', 'function', 'long', 'lasting', 'trendy', 'quirky', 'stylish', 'outdoor', 'event', 'design', 'casusal', 'semi', 'formal', 'type', 'colour', 'color', 'family', 'shade', 'name', 'formulation', 'finish', 'features', 'feature', 'natural', 'cosmetic', 'cosmetics', 'product', 'products', 'india', 'star', 'struck', 'starstruck', 'by', 'sunny', 'leone', 'sl', 'baby', 'doll', 'intense', 'matte', 'lip', '&', 'liner']"
14cf,Kiss Me Pink- Intense Matte Lip color & Lip Liner,"['women', 'lady', 'girl', 'girls', 'make', 'up', 'makeup', 'wear', 'school', 'college', 'party', 'office', 'meeting', 'meetings', 'shaadi', 'trip', 'travel', 'function', 'long', 'lasting', 'trendy', 'quirky', 'stylish', 'outdoor', 'event', 'design', 'casusal', 'semi', 'formal', 'type', 'colour', 'color', 'family', 'shade', 'name', 'formulation', 'finish', 'features', 'feature', 'natural', 'cosmetic', 'cosmetics', 'product', 'products', 'india', 'star', 'struck', 'starstruck', 'by', 'sunny', 'leone', 'sl', 'intense', 'matte', 'lip', '&', 'liner', 'kiss', 'me', 'pink']"
14d1,Cherry Bomb- Intense Matte Lip color & Lip Liner,"['women', 'lady', 'girl', 'girls', 'make', 'up', 'makeup', 'wear', 'school', 'college', 'party', 'office', 'meeting', 'meetings', 'shaadi', 'trip', 'travel', 'function', 'long', 'lasting', 'trendy', 'quirky', 'stylish', 'outdoor', 'event', 'design', 'casusal', 'semi', 'formal', 'type', 'colour', 'color', 'family', 'shade', 'name', 'formulation', 'finish', 'features', 'feature', 'natural', 'cosmetic', 'cosmetics', 'product', 'products', 'india', 'star', 'struck', 'starstruck', 'by', 'sunny', 'leone', 'sl', 'matte', 'lip', '&', 'liner', 'cherry', 'bomb', 'intense']"
14d2,Rooberry- 3 Piece Lip Kit,"['women', 'lady', 'girl', 'girls', 'make', 'up', 'makeup', 'wear', 'school', 'college', 'party', 'office', 'meeting', 'meetings', 'shaadi', 'trip', 'travel', 'function', 'long', 'lasting', 'trendy', 'quirky', 'stylish', 'outdoor', 'event', 'design', 'casusal', 'semi', 'formal', 'type', 'colour', 'color', 'family', 'shade', 'name', 'formulation', 'finish', 'features', 'feature', 'natural', 'cosmetic', 'cosmetics', 'product', 'products', 'india', 'star', 'struck', 'starstruck', 'by', 'sunny', 'leone', 'sl', 'intense', 'matte', 'lip', '&', 'liner', 'liquid', 'gloss', 'glossy', 'rooberry', 'kit', '3', 'piece']"
14d3,Wild Cherry- Intense Matte Lip color & Lip Liner,"['women', 'lady', 'girl', 'girls', 'make', 'up', 'makeup', 'wear', 'school', 'college', 'party', 'office', 'meeting', 'meetings', 'shaadi', 'trip', 'travel', 'function', 'long', 'lasting', 'trendy', 'quirky', 'stylish', 'outdoor', 'event', 'design', 'casusal', 'semi', 'formal', 'type', 'colour', 'color', 'family', 'shade', 'name', 'formulation', 'finish', 'features', 'feature', 'natural', 'cosmetic', 'cosmetics', 'product', 'products', 'india', 'star', 'struck', 'starstruck', 'by', 'sunny', 'leone', 'sl', 'intense', 'matte', 'lip', '&', 'liner', 'wild', 'cherry']"
14d4,Baby Doll- Intense Matte Lip color & Lip Liner,"['women', 'lady', 'girl', 'girls', 'make', 'up', 'makeup', 'wear', 'school', 'college', 'party', 'office', 'meeting', 'meetings', 'shaadi', 'trip', 'travel', 'function', 'long', 'lasting', 'trendy', 'quirky', 'stylish', 'outdoor', 'event', 'design', 'casusal', 'semi', 'formal', 'type', 'colour', 'color', 'family', 'shade', 'name', 'formulation', 'finish', 'features', 'feature', 'natural', 'cosmetic', 'cosmetics', 'product', 'products', 'india', 'star', 'struck', 'starstruck', 'by', 'sunny', 'leone', 'sl', 'baby', 'doll', 'intense', 'matte', 'lip', '&', 'liner']"
14d5,Starry Night- Intense Matte Lip color & Lip Liner,"['women', 'lady', 'girl', 'girls', 'make', 'up', 'makeup', 'wear', 'school', 'college', 'party', 'office', 'meeting', 'meetings', 'shaadi', 'trip', 'travel', 'function', 'long', 'lasting', 'trendy', 'quirky', 'stylish', 'outdoor', 'event', 'design', 'casusal', 'semi', 'formal', 'type', 'colour', 'color', 'family', 'shade', 'name', 'formulation', 'finish', 'features', 'feature', 'natural', 'cosmetic', 'cosmetics', 'product', 'products', 'india', 'star', 'struck', 'starstruck', 'by', 'sunny', 'leone', 'sl', 'starry', 'night', 'intense', 'matte', '&', 'lip', 'liner']"
c4b1,Kiss Me Pink- 3 Piece Lip Kit,"['women', 'lady', 'girl', 'girls', 'make', 'up', 'makeup', 'wear', 'school', 'college', 'party', 'office', 'meeting', 'meetings', 'shaadi', 'trip', 'travel', 'function', 'long', 'lasting', 'trendy', 'quirky', 'stylish', 'outdoor', 'event', 'design', 'casusal', 'semi', 'formal', 'type', 'colour', 'color', 'family', 'shade', 'name', 'formulation', 'finish', 'features', 'feature', 'natural', 'cosmetic', 'cosmetics', 'product', 'products', 'india', 'star', 'struck', 'starstruck', 'by', 'sunny', 'leone', 'sl', '3', 'piece', 'set', 'kit', 'gloss', 'glossy', 'liquid', 'intense', 'matte', 'liner', 'kiss', 'me', 'pink']"
c4df,Stellar Eyes Brow Pencil- Black,"['women', 'lady', 'girl', 'girls', 'make', 'up', 'makeup', 'wear', 'school', 'college', 'party', 'office', 'meeting', 'meetings', 'shaadi', 'trip', 'travel', 'function', 'long', 'lasting', 'trendy', 'quirky', 'stylish', 'outdoor', 'event', 'design', 'casusal', 'semi', 'formal', 'type', 'colour', 'color', 'family', 'shade', 'name', 'formulation', 'finish', 'features', 'feature', 'natural', 'cosmetic', 'cosmetics', 'product', 'products', 'india', 'star', 'struck', 'starstruck', 'by', 'sunny', 'leone', 'sl', 'stellar', 'eyes', 'brow', 'pencil', 'black', 'eye', 'spoolie', 'roll', 'on', 'stick']"
c4e8,Stellar Eyes Brow Pencil- Brown,"['women', 'lady', 'girl', 'girls', 'make', 'up', 'makeup', 'wear', 'school', 'college', 'party', 'office', 'meeting', 'meetings', 'shaadi', 'trip', 'travel', 'function', 'long', 'lasting', 'trendy', 'quirky', 'stylish', 'outdoor', 'event', 'design', 'casusal', 'semi', 'formal', 'type', 'colour', 'color', 'family', 'shade', 'name', 'formulation', 'finish', 'features', 'feature', 'natural', 'cosmetic', 'cosmetics', 'product', 'products', 'india', 'star', 'struck', 'starstruck', 'by', 'sunny', 'leone', 'sl', 'stellar', 'eyes', 'brow', 'pencil', 'brown', 'smudge', 'proof']"
c4eb,Stellar Eyes 3pc Kit- Black,"['women', 'lady', 'girl', 'girls', 'make', 'up', 'makeup', 'wear', 'school', 'college', 'party', 'office', 'meeting', 'meetings', 'shaadi', 'trip', 'travel', 'function', 'long', 'lasting', 'trendy', 'quirky', 'stylish', 'outdoor', 'event', 'design', 'casusal', 'semi', 'formal', 'type', 'colour', 'color', 'family', 'shade', 'name', 'formulation', 'finish', 'features', 'feature', 'natural', 'cosmetic', 'cosmetics', 'product', 'products', 'india', 'star', 'struck', 'starstruck', 'by', 'sunny', 'leone', 'sl', 'stellar', 'eyes', '3pc', 'kit', 'black', 'eye', 'definer', 'mascara', 'brow', 'pencil', 'roll ', 'on', 'stick', 'spoolie']"
c4ee,Stellar Eyes 3pc Kit- Brown,"['women', 'lady', 'girl', 'girls', 'make', 'up', 'makeup', 'wear', 'school', 'college', 'party', 'office', 'meeting', 'meetings', 'shaadi', 'trip', 'travel', 'function', 'long', 'lasting', 'trendy', 'quirky', 'stylish', 'outdoor', 'event', 'design', 'casusal', 'semi', 'formal', 'type', 'colour', 'color', 'family', 'shade', 'name', 'formulation', 'finish', 'features', 'feature', 'natural', 'cosmetic', 'cosmetics', 'product', 'products', 'india', 'star', 'struck', 'starstruck', 'by', 'sunny', 'leone', 'sl', 'stellar', 'kit', 'eyes', '3pc', 'brown', 'eye', 'definer', 'mascara', 'brow', 'pencil', 'roll', 'on', 'stick', 'spoolie']"
c4f1,Stellar Eyes Arctic Blue Eye Definer,"['women', 'lady', 'girl', 'girls', 'make', 'up', 'makeup', 'wear', 'school', 'college', 'party', 'office', 'meeting', 'meetings', 'shaadi', 'trip', 'travel', 'function', 'long', 'lasting', 'trendy', 'quirky', 'stylish', 'outdoor', 'event', 'design', 'casusal', 'semi', 'formal', 'type', 'colour', 'color', 'family', 'shade', 'name', 'formulation', 'finish', 'features', 'feature', 'natural', 'cosmetic', 'cosmetics', 'product', 'products', 'india', 'star', 'struck', 'starstruck', 'by', 'sunny', 'leone', 'sl', 'stellar', 'eyes', 'arctic', 'blue', 'eye', 'definer']"
c4f4,Stellar Eyes Bronze Eye Definer,"['women', 'lady', 'girl', 'girls', 'make', 'up', 'makeup', 'wear', 'school', 'college', 'party', 'office', 'meeting', 'meetings', 'shaadi', 'trip', 'travel', 'function', 'long', 'lasting', 'trendy', 'quirky', 'stylish', 'outdoor', 'event', 'design', 'casusal', 'semi', 'formal', 'type', 'colour', 'color', 'family', 'shade', 'name', 'formulation', 'finish', 'features', 'feature', 'natural', 'cosmetic', 'cosmetics', 'product', 'products', 'india', 'star', 'struck', 'starstruck', 'by', 'sunny', 'leone', 'sl', 'stellar', 'eyes', 'bronze', 'eye', 'definer', 'brown', 'kajal', 'kaajal']"
c4f7,Stellar Eyes Pearl Eye Definer,"['women', 'lady', 'girl', 'girls', 'make', 'up', 'makeup', 'wear', 'school', 'college', 'party', 'office', 'meeting', 'meetings', 'shaadi', 'trip', 'travel', 'function', 'long', 'lasting', 'trendy', 'quirky', 'stylish', 'outdoor', 'event', 'design', 'casusal', 'semi', 'formal', 'type', 'colour', 'color', 'family', 'shade', 'name', 'formulation', 'finish', 'features', 'feature', 'natural', 'cosmetic', 'cosmetics', 'product', 'products', 'india', 'star', 'struck', 'starstruck', 'by', 'sunny', 'leone', 'sl', 'stellar', 'eyes', 'pearl', 'eye', 'definer', 'white', 'kajal', 'kaajal']"
c4fa,Stellar Eyes Pine Eye Definer,"['women', 'lady', 'girl', 'girls', 'make', 'up', 'makeup', 'wear', 'school', 'college', 'party', 'office', 'meeting', 'meetings', 'shaadi', 'trip', 'travel', 'function', 'long', 'lasting', 'trendy', 'quirky', 'stylish', 'outdoor', 'event', 'design', 'casusal', 'semi', 'formal', 'type', 'colour', 'color', 'family', 'shade', 'name', 'formulation', 'finish', 'features', 'feature', 'natural', 'cosmetic', 'cosmetics', 'product', 'products', 'india', 'star', 'struck', 'starstruck', 'by', 'sunny', 'leone', 'sl', 'stellar', 'eyes', 'pine', 'eye', 'definer', 'green', 'kajal', 'kaajal']"
c4fd,Stellar Eyes Purple Eye Definer,"['women', 'lady', 'girl', 'girls', 'make', 'up', 'makeup', 'wear', 'school', 'college', 'party', 'office', 'meeting', 'meetings', 'shaadi', 'trip', 'travel', 'function', 'long', 'lasting', 'trendy', 'quirky', 'stylish', 'outdoor', 'event', 'design', 'casusal', 'semi', 'formal', 'type', 'colour', 'color', 'family', 'shade', 'name', 'formulation', 'finish', 'features', 'feature', 'natural', 'cosmetic', 'cosmetics', 'product', 'products', 'india', 'star', 'struck', 'starstruck', 'by', 'sunny', 'leone', 'sl', 'stellar', 'eyes', 'purple', 'eye', 'definer', 'kajal', 'kaajal']"
c500,Silver Makeup Pouch,"['women', 'lady', 'girl', 'girls', 'make', 'up', 'makeup', 'wear', 'school', 'college', 'party', 'office', 'meeting', 'meetings', 'shaadi', 'trip', 'travel', 'function', 'long', 'lasting', 'trendy', 'quirky', 'stylish', 'outdoor', 'event', 'design', 'casusal', 'semi', 'formal', 'type', 'colour', 'color', 'family', 'shade', 'name', 'formulation', 'finish', 'features', 'feature', 'natural', 'cosmetic', 'cosmetics', 'product', 'products', 'india', 'star', 'struck', 'starstruck', 'by', 'sunny', 'leone', 'sl', 'pouch', 'bag', 'silver', 'lip', 'red', 'lips', 'zipper', 'zip', 'raxine', 'size']"
c503,Transparent Makeup Pouch ,"['women', 'lady', 'girl', 'girls', 'make', 'up', 'makeup', 'wear', 'school', 'college', 'party', 'office', 'meeting', 'meetings', 'shaadi', 'trip', 'travel', 'function', 'long', 'lasting', 'trendy', 'quirky', 'stylish', 'outdoor', 'event', 'design', 'casusal', 'semi', 'formal', 'type', 'colour', 'color', 'family', 'shade', 'name', 'formulation', 'finish', 'features', 'feature', 'natural', 'cosmetic', 'cosmetics', 'product', 'products', 'india', 'star', 'struck', 'starstruck', 'by', 'sunny', 'leone', 'sl', 'transparent', 'makeup', 'pouch ', 'bag']"
c506,Hydrating Primer,"['women', 'lady', 'girl', 'girls', 'make', 'up', 'makeup', 'wear', 'school', 'college', 'party', 'office', 'meeting', 'meetings', 'shaadi', 'trip', 'travel', 'function', 'long', 'lasting', 'trendy', 'quirky', 'stylish', 'outdoor', 'event', 'design', 'casusal', 'semi', 'formal', 'type', 'colour', 'color', 'family', 'shade', 'name', 'formulation', 'finish', 'features', 'feature', 'natural', 'cosmetic', 'cosmetics', 'product', 'products', 'india', 'star', 'struck', 'starstruck', 'by', 'sunny', 'leone', 'sl', 'hydrating', 'primer', 'base', 'skin', 'face']"
c509,Translucent HD Loose Powder,"['women', 'lady', 'girl', 'girls', 'make', 'up', 'makeup', 'wear', 'school', 'college', 'party', 'office', 'meeting', 'meetings', 'shaadi', 'trip', 'travel', 'function', 'long', 'lasting', 'trendy', 'quirky', 'stylish', 'outdoor', 'event', 'design', 'casusal', 'semi', 'formal', 'type', 'colour', 'color', 'family', 'shade', 'name', 'formulation', 'finish', 'features', 'feature', 'natural', 'cosmetic', 'cosmetics', 'product', 'products', 'india', 'star', 'struck', 'starstruck', 'by', 'sunny', 'leone', 'sl', 'translucent', 'hd', 'loose', 'powder', 'face', 'skin', 'base']"
